stepcount,timestamp
118,1489756479912
58,1489757608782
67,1489757608795
69,1489757692014
13,1489759979983
114,1489759984689
93,1489760085749
9,1489760100976
29,1489760222700
89,1489760222721
52,1489760312393
59,1489760367014
28,1489760601617
48,1489760964230
53,1489761019703
112,1489761139405
5,1489761188657
20,1489761300460
79,1489761374665
29,1489761374697
26,1489761460403
33,1489761596864
32,1489761652619
50,1489761724586
14,1489761777496
73,1489761780281
97,1489762129870
26,1489762160832
59,1489762200680
31,1489762306857
30,1489762340514
35,1489762576768
11,1489762576793
36,1489762979621
2,1489762980427
63,1489763119709
25,1489763178172
37,1489764214134
41,1489764311628
37,1489764714637
3,1489764720825
61,1489764833937
7,1489764925877
18,1489765641559
81,1489765731615
66,1489765768600
31,1489765800790
30,1489765892732
73,1489766362751
46,1489766426498
25,1489767836648
53,1489767928975
98,1489768042960
18,1489768712660
21,1489769096693
25,1489769096740
51,1489769096751
12,1489769096761
30,1489769228605
24,1489769428732
47,1489769440619
68,1489769634711
103,1489769650835
108,1489769765649
41,1489769765683
56,1489769868832
73,1489769949735
102,1489770043321
75,1489770043342
79,1489770301077
108,1489770301106
87,1489770301125
93,1489770301140
25,1489770808631
15,1489770900452
7,1489770900473
20,1489771045654
66,1489772100480
102,1489772100511
90,1489772100529
68,1489772100547
91,1489772957650
94,1489772957675
25,1489772957738
106,1489772957756
97,1489772957772
53,1489772957786
47,1489772957836
49,1489772957849
68,1489772979595
73,1489773006659
43,1489773300464
41,1489773300496
57,1489773300511
17,1489773337843
22,1489774257646
66,1489774263682
30,1489774500498
43,1489774500510
25,1489774500524
21,1489774555827
30,1489774619844
65,1489774664696
63,1489774700717
102,1489774750796
20,1489774851666
52,1489774923405
104,1489775051701
32,1489775231917
18,1489775231930
22,1489775239737
16,1489775667289
38,1489776167647
43,1489776167668
19,1489777283665
31,1489777283713
41,1489777283729
28,1489777435899
24,1489777567746
18,1489779037658
39,1489779037671
28,1489779037720
19,1489779037742
117,1489779037760
10,1489779037782
16,1489779037838
25,1489779481642
89,1489779554681
35,1489779589709
16,1489779669594
19,1489779672977
50,1489779981892
83,1489779981907
80,1489780135204
88,1489780135236
29,1489780394582
70,1489780394786
49,1489780394869
87,1489780909782
37,1489780909794
83,1489780909806
47,1489780909818
40,1489781284812
72,1489781284848
31,1489781700463
112,1489781700478
70,1489781700490
112,1489781700502
93,1489781700520
3,1489781728830
59,1489782036861
103,1489782110670
102,1489782517849
103,1489782517869
82,1489782517889
100,1489782517902
101,1489782517917
102,1489782517933
80,1489782517949
107,1489782649567
90,1489782649579
47,1489782690765
18,1489782751878
112,1489783124853
109,1489783124864
59,1489783124874
85,1489783124885
80,1489783232793
93,1489783232803
36,1489784443882
50,1489785034795
73,1489785034805
35,1489785123703
101,1489785124351
93,1489785282754
65,1489785282785
52,1489785360796
67,1489785813104
32,1489785813286
62,1489785813478
104,1489785813529
97,1489785813671
102,1489785813719
103,1489785813740
93,1489785813894
56,1489785994965
99,1489785995077
53,1489785995324
22,1489786151624
15,1489795365719
21,1489795461385
27,1489795522366
40,1489799107772
8,1489799178261
31,1489799178454
7,1489799239911
31,1489799518247
7,1489799555298
16,1489799758608
31,1489799945624
14,1489799997189
44,1489800117524
81,1489800117680
52,1489800353887
111,1489800360216
112,1489800420541
110,1489800480582
113,1489800606270
113,1489800606417
114,1489800841192
117,1489800841335
71,1489800841472
72,1489800900094
118,1489800900261
111,1489800960220
117,1489801061942
114,1489801130299
118,1489801140563
119,1489801268758
25,1489801268866
45,1489801841328
22,1489801841610
60,1489801860729
28,1489801929964
63,1489802011703
119,1489802100314
118,1489802100431
117,1489802333109
116,1489802333307
83,1489802333560
90,1489802417315
32,1489802417477
20,1489802580345
56,1489802580474
54,1489802580587
24,1489802686499
16,1489802820387
40,1489807938021
40,1489807938273
81,1489808000807
131,1489808040332
115,1489808100464
73,1489808166883
111,1489808305176
111,1489808305325
111,1489808496596
108,1489808496708
72,1489808496822
32,1489808620546
46,1489810158169
28,1489810452055
6,1489811636258
43,1489812028216
37,1489812072937
38,1489812184028
9,1489812351407
13,1489812692587
19,1489812732162
19,1489812860573
15,1489799096786
24,1489799201004
37,1489799201019
16,1489799620659
25,1489799620726
18,1489800233631
27,1489800233686
54,1489800233697
64,1489800233708
67,1489800641634
111,1489800641650
111,1489800641661
109,1489800641674
114,1489800641739
113,1489800641758
114,1489800900489
117,1489800900512
65,1489800900523
108,1489800900534
115,1489801364997
109,1489801365019
115,1489801365154
114,1489801365190
88,1489801365218
100,1489801365238
45,1489801365268
22,1489801365291
22,1489801449840
63,1489801760655
26,1489801829760
18,1489801913711
36,1489801973061
53,1489802015796
113,1489802044438
117,1489802174712
112,1489802174737
116,1489802495895
83,1489802495917
110,1489802495947
49,1489802495974
20,1489802496030
27,1489802600649
45,1489802600695
15,1489802786852
19,1489803124636
16,1489804774773
27,1489804961784
18,1489805252901
18,1489805293157
32,1489807896632
70,1489808100467
96,1489808100523
103,1489808203822
67,1489808203841
106,1489808296774
102,1489808296825
106,1489808483169
107,1489808483208
22,1489808483234
30,1489808606735
41,1489809716753
24,1489810160945
17,1489811561912
20,1489811621610
18,1489811869728
40,1489811934653
42,1489812125704
47,1489812140636
18,1489812836695
47,1489812836724
36,1489812899444
17,1489813050723
45,1489813478898
18,1489813478909
20,1489813828905
44,1489813831307
21,1489817688766
28,1489817985750
25,1489841199653
28,1489842038069
11,1489842038083
26,1489849602797
6,1489849626134
9,1489856038363
46,1489856043249
94,1489856101114
115,1489856767945
116,1489856768237
115,1489856768372
117,1489856768499
119,1489856768619
114,1489856768732
97,1489856768826
116,1489856768948
116,1489856769105
118,1489856769285
114,1489856769413
115,1489857090835
113,1489857091022
115,1489857091235
114,1489857091409
40,1489857091569
15,1489857146550
25,1489857235925
44,1489860219661
21,1489860219904
52,1489860220070
12,1489860337227
8,1489860529564
53,1489860900110
118,1489860900292
118,1489860900506
115,1489860900695
115,1489860900924
112,1489860901227
113,1489860901336
111,1489861432586
84,1489861432809
117,1489861432946
110,1489861433073
108,1489861433193
113,1489861433322
112,1489861433539
82,1489861434691
93,1489861453955
116,1489861882297
93,1489861882470
115,1489861882604
84,1489861882736
79,1489861882853
69,1489861882997
12,1489861883194
43,1489862027300
115,1489862100167
112,1489862100463
117,1489862542717
108,1489862542864
122,1489862543040
122,1489862543200
119,1489862543319
118,1489862543433
115,1489862543654
119,1489862616536
118,1489862717148
123,1489862717410
115,1489863045766
117,1489863045941
117,1489863046070
117,1489863046169
119,1489863046262
25,1489863060602
121,1489863183803
82,1489863240433
21,1489863318492
59,1489863389813
20,1489867274787
21,1489842616050
38,1489856055888
99,1489856102634
116,1489856179711
113,1489856719611
116,1489856719622
117,1489856719644
115,1489856719655
115,1489856719666
64,1489856719678
115,1489856719689
116,1489856719715
116,1489856719726
114,1489857098844
113,1489857098866
113,1489857098913
111,1489857098939
94,1489857098963
46,1489857099003
2,1489857189418
49,1489857300461
22,1489859148342
42,1489859542592
60,1489859700486
7,1489859700505
32,1489859832703
25,1489860049787
34,1489860049799
96,1489860068673
29,1489860243764
22,1489860243776
38,1489860448816
39,1489860454979
8,1489860901494
109,1489860901513
118,1489860901532
119,1489860901552
115,1489860901569
112,1489860901594
112,1489860901610
112,1489860946792
112,1489861154757
90,1489861154848
112,1489861154958
111,1489861155041
99,1489861899624
111,1489861899640
112,1489861899655
68,1489861899672
94,1489861899687
112,1489861899705
86,1489861899720
111,1489861899735
71,1489861899749
68,1489861899768
63,1489861899782
17,1489862101450
112,1489862101469
112,1489862271448
116,1489862271525
118,1489862271774
123,1489862711571
122,1489862711583
119,1489862711600
117,1489862711614
116,1489862711628
118,1489862711643
117,1489862711660
119,1489862711693
109,1489862761680
117,1489863045943
116,1489863045970
118,1489863045998
115,1489863046169
24,1489863079651
125,1489863301491
71,1489863301510
45,1489866032677
46,1489866032704
27,1489866357863
98,1489866357873
55,1489866357885
41,1489866357898
18,1489867403727
11,1489867403776
15,1489881638638
21,1489881874695
33,1489882395801
42,1489883215702
16,1489884676959
48,1489884677104
54,1489884776919
12,1489889949265
27,1489893287696
17,1489894199635
37,1489894779844
15,1489895147832
37,1489905301449
12,1489924214391
7,1489926992297
15,1489930394772
22,1489937877980
11,1489937950200
130,1489937950397
128,1489938000435
125,1489938581009
119,1489938581193
124,1489938581275
120,1489938581401
121,1489938581515
120,1489938581655
119,1489938581797
116,1489938581909
48,1489938582045
122,1489938600726
117,1489938682102
118,1489938900567
115,1489938900683
77,1489938900849
93,1489938918622
114,1489939004730
112,1489939020757
118,1489939080820
105,1489939171294
48,1489939218458
46,1489939377981
48,1489939378128
45,1489939871948
3,1489939872127
27,1489940114527
7,1489940373875
26,1489940500635
29,1489940500789
32,1489941052303
79,1489941052501
38,1489941052714
6,1489941052865
34,1489941155466
9,1489941478242
7,1489941633009
9,1489941933656
21,1489942190999
8,1489942256844
6,1489942335877
6,1489942419492
7,1489942500076
16,1489942604424
8,1489942684408
24,1489942685739
35,1489943451757
14,1489943451906
35,1489943452085
16,1489943608242
19,1489943608374
22,1489943670488
7,1489943938969
14,1489943972549
14,1489944187035
12,1489945159858
6,1489945637480
14,1489945637700
15,1489945994255
8,1489946074473
25,1489946120508
23,1489946236540
37,1489946236704
15,1489946584210
17,1489946584358
35,1489946678429
44,1489946849695
101,1489946849901
117,1489946850143
114,1489946880641
116,1489947171845
119,1489947171997
116,1489947172112
120,1489947172258
119,1489947180195
119,1489947300308
116,1489947300604
115,1489947367083
116,1489947702682
117,1489947702912
118,1489947703133
116,1489947703313
118,1489947703483
40,1489947750653
86,1489947978577
112,1489947978714
36,1489947978846
13,1489948052173
10,1489957060287
8,1489958904588
8,1489958904816
38,1489959007332
27,1489959007540
36,1489959186081
26,1489959186283
54,1489959300319
110,1489959300505
106,1489959300623
111,1489959806589
107,1489959807057
112,1489959807195
112,1489959807328
111,1489959807470
112,1489959807657
114,1489959807850
116,1489959807994
117,1489959855215
115,1489960128139
114,1489960128272
116,1489960128412
109,1489960128550
121,1489960141466
112,1489960200329
45,1489960261115
101,1489960357629
62,1489960402435
42,1489960457996
69,1489960500275
25,1489960560526
58,1489960939525
114,1489960939650
106,1489960939794
119,1489960940005
64,1489960940121
6,1489961003445
32,1489965348807
30,1489965389876
50,1489965511190
29,1489965511576
55,1489967731916
17,1489967833759
53,1489967834156
13,1489969741451
2,1489969741581
66,1489969849459
43,1489970100182
105,1489970100354
115,1489970100985
114,1489970754696
103,1489970754878
113,1489970755107
115,1489970755257
115,1489970755439
115,1489970755624
117,1489970755771
120,1489970756024
120,1489970756244
108,1489970756350
127,1489971062985
137,1489971063075
107,1489971063263
64,1489971063456
14,1489971063594
12,1489971192625
10,1489971192822
18,1489971192989
11,1489971259198
15,1489924972392
166,1489925700108
79,1489925700126
30,1489925700141
38,1489926219391
84,1489926219407
25,1489926337298
23,1489926648396
24,1489926900106
18,1489926900129
56,1489928100102
17,1489930037297
17,1489930037322
73,1489930037338
55,1489930037366
5,1489930269276
23,1489930269833
30,1489932672483
12,1489932672496
15,1489934145407
18,1489934380305
15,1489935480421
43,1489936279288
72,1489936279313
42,1489936483326
32,1489936620398
16,1489937701378
31,1489937701488
42,1489937701681
21,1489937761828
46,1489937761859
28,1489937845414
22,1489937990344
114,1489937990403
121,1489938062284
124,1489938062295
121,1489938521236
121,1489938521256
120,1489938521270
118,1489938521286
120,1489938521301
119,1489938521332
113,1489938521350
37,1489938901179
121,1489938901196
115,1489938901213
115,1489938901249
114,1489938901262
73,1489938901281
93,1489939233272
110,1489939233302
106,1489939233329
104,1489939233352
87,1489939233369
46,1489939353513
32,1489939353536
17,1489939841290
17,1489939841368
57,1489939841391
48,1489939904370
17,1489939996360
54,1489940186263
1,1489940364332
31,1489940684368
40,1489940684381
46,1489940684413
64,1489940684433
89,1489940684447
55,1489940684459
15,1489941514283
23,1489941658389
18,1489941944265
16,1489942500122
22,1489942566389
17,1489943082418
24,1489943504294
25,1489944206500
26,1489944472246
26,1489944979411
15,1489944979431
45,1489945099400
20,1489946100116
33,1489946125274
26,1489946162350
23,1489946272387
18,1489946754341
22,1489946754433
88,1489947300149
115,1489947300161
116,1489947300173
115,1489947300186
117,1489947300198
115,1489947300209
117,1489947300224
118,1489947300238
118,1489947300273
114,1489947360618
116,1489947360632
115,1489947805243
117,1489947805257
117,1489947805270
115,1489947805288
104,1489947805302
34,1489947805315
77,1489947935399
92,1489947935443
20,1489947960170
24,1489949760465
22,1489951467366
19,1489953300634
19,1489954855228
3,1489954897403
97,1489957526386
97,1489957526410
102,1489957526424
41,1489957526453
42,1489957526471
88,1489957526484
22,1489958023365
48,1489958464409
50,1489958464427
15,1489958464439
26,1489958487265
23,1489958581319
65,1489958590398
33,1489958934487
44,1489958934498
27,1489958950840
44,1489959003294
28,1489959130440
50,1489959141226
68,1489959236289
113,1489959299090
106,1489959408359
110,1489959408500
106,1489959808439
114,1489959808639
112,1489959808758
110,1489959808912
111,1489959809035
114,1489959809421
116,1489959809653
112,1489959866701
115,1489960056264
114,1489960056278
116,1489960056293
115,1489960337341
114,1489960337366
111,1489960337380
84,1489960337396
101,1489960337412
50,1489960461524
29,1489960500115
71,1489960688272
25,1489960688295
59,1489960804671
109,1489960804688
97,1489960804699
92,1489961017498
30,1489961017516
15,1489963942611
34,1489965447228
45,1489965447251
67,1489965447265
26,1489965572501
53,1489968187229
28,1489968187285
36,1489968187359
49,1489969761255
71,1489969820282
25,1489970002553
65,1489970002565
106,1489970060457
111,1489970579317
112,1489970579527
104,1489970579664
113,1489970579736
115,1489970579762
115,1489970579840
115,1489970579956
117,1489970580010
119,1489970586453
117,1489970898340
91,1489970898422
119,1489970898437
117,1489970898453
84,1489970898467
51,1489970975348
42,1489971229249
44,1489971266265
24,1489971585484
43,1489971615241
17,1489973105395
15,1489973105426
18,1489973105439
16,1489974901109
54,1489975894436
6,1489976369956
16,1490008694876
30,1490016140420
20,1490016140634
24,1490016140823
15,1490016190717
37,1490031249642
65,1490031250028
42,1490031250234
88,1490031250404
118,1490031250581
78,1490031300820
125,1490031366931
124,1490031573968
129,1490031574140
100,1490031574260
70,1490031623191
124,1490031737279
119,1490031737387
79,1490031780438
37,1490031841174
18,1490031918510
41,1490032111366
6,1490032153908
6,1490032355832
17,1490032999678
75,1490033007736
100,1490033041287
60,1490033102122
75,1490033160485
120,1490033282270
91,1490033282447
28,1490033341009
85,1490033401180
120,1490033462071
103,1490033582681
72,1490033606728
92,1490033640648
76,1490033708783
114,1490033899679
44,1490033899860
11,1490033900067
24,1490034178870
34,1490034179446
3,1490034183500
26,1490034246247
24,1490034333306
11,1490034361125
38,1490034442722
12,1490034641141
19,1490034763826
6,1490034763982
44,1490034920059
22,1490034977804
9,1490035030417
16,1490035115023
28,1490035219153
16,1490035219326
28,1490035290500
9,1490035356870
82,1490035538112
129,1490035538263
20,1490035538374
137,1490035787260
67,1490035787429
88,1490035787646
43,1490035862226
7,1490035958042
74,1490036100198
122,1490036100363
115,1490036488787
110,1490036488998
116,1490036489100
115,1490036489222
47,1490036489343
55,1490036489487
18,1490036858230
104,1490036858408
125,1490036858509
81,1490036858615
113,1490036858763
56,1490036858913
111,1490037300268
115,1490037300517
116,1490037300645
114,1490037300841
113,1490037301007
118,1490037301131
131,1490037301263
120,1490037301413
122,1490037451756
69,1490037451954
126,1490037638231
104,1490037638458
34,1490037638686
21,1490037889220
102,1490037889407
22,1490037889525
12,1490038045534
14,1490038215268
116,1490038500129
108,1490038500300
119,1490038500446
120,1490038500600
114,1490038664519
46,1490038664639
14,1490039172165
6,1490039172298
27,1490039700182
82,1490039700371
111,1490039700556
111,1490039700700
125,1490039700836
134,1490040138250
121,1490040138451
112,1490040138603
112,1490040138737
91,1490040138867
122,1490040139048
51,1490040139260
111,1490040616262
106,1490040616367
114,1490040616517
114,1490040616608
115,1490040616697
104,1490040616843
104,1490040617044
38,1490040617183
8,1490040662786
71,1490040745172
58,1490040812264
51,1490040900126
11,1490040900364
58,1490040973432
128,1490041175616
88,1490041175852
21,1490041359172
28,1490041576461
17,1490041645907
9,1490041721744
50,1490041825353
6,1490041825579
19,1490041961428
16,1490042024304
6,1490042150594
72,1490042221646
63,1490042321536
39,1490042321700
37,1490042419554
4,1490042419736
17,1490042704783
15,1490043314935
72,1490043531174
115,1490043531352
64,1490043531575
22,1490044626885
51,1490045115885
57,1490045116145
99,1490045116249
116,1490045116359
119,1490045116472
112,1490045116582
119,1490045116704
119,1490045116823
27,1490045116998
84,1490045206239
106,1490045220553
72,1490045280243
39,1490045376287
16,1490045471488
9,1490045471696
58,1490045592361
31,1490045592562
35,1490045660267
32,1490045745354
32,1490045790766
55,1490045852603
64,1490046017325
88,1490046017490
24,1490046017692
106,1490046378695
73,1490046378867
55,1490046378981
79,1490046379166
69,1490046379387
36,1490046379607
83,1490046606140
85,1490046606226
104,1490046606342
60,1490046700683
120,1490046700902
119,1490046900374
116,1490046900541
115,1490046900677
117,1490046900831
117,1490047111874
120,1490047112034
122,1490047112258
110,1490047140838
87,1490047222397
52,1490048719155
70,1490048816645
15,1489976338328
25,1489977199300
21,1489980008800
36,1490005898245
18,1490006228345
47,1490007090287
22,1490007093213
21,1490009215427
87,1490010836467
37,1490010836479
167,1490010836489
69,1490010836530
21,1490011399244
51,1490012379395
25,1490012400554
18,1490012839567
14,1490013005471
77,1490013006257
42,1490013073286
16,1490013300165
15,1490013547305
21,1490013873536
17,1490013873548
23,1490014324604
34,1490014877430
18,1490014957221
12,1490015622453
22,1490015692377
13,1490015748635
16,1490015856414
17,1490015856437
48,1490015937286
59,1490015966529
54,1490016024475
38,1490016077996
76,1490016149375
11,1490016208522
58,1490016258286
32,1490016351252
46,1490016383281
14,1490019884229
23,1490021623298
50,1490021700112
16,1490021702439
22,1490021831482
78,1490021831496
56,1490021912285
14,1490023785403
15,1490024640445
16,1490024972467
17,1490024972484
18,1490025489550
42,1490027183310
16,1490030845277
40,1490030845296
48,1490030845310
17,1490030845367
33,1490030847150
20,1490030887436
30,1490031077479
104,1490031077516
29,1490031131518
91,1490031213241
107,1490031300682
82,1490031517998
118,1490031518028
117,1490031518059
119,1490031518071
102,1490031731060
46,1490031731096
118,1490031731134
106,1490031731159
70,1490031831148
21,1490032165663
30,1490033156283
72,1490033156320
45,1490033156340
71,1490033389384
71,1490033389416
60,1490033389457
22,1490033394729
107,1490033601101
117,1490033601127
90,1490033601149
109,1490033601168
90,1490033700835
50,1490033772185
108,1490033772210
32,1490033947975
27,1490034644217
18,1490034644237
17,1490034644253
23,1490034644277
16,1490034702948
15,1490034900810
39,1490034927475
49,1490035428966
94,1490035587149
52,1490035587172
81,1490035587184
34,1490035783251
75,1490035783262
9,1490035783290
47,1490035952041
53,1490036100828
118,1490036114032
103,1490036212277
98,1490036374119
103,1490036374140
111,1490036374156
50,1490036420978
58,1490036646196
32,1490036646207
108,1490036646217
116,1490036646230
64,1490036992112
126,1490036992124
53,1490036992135
113,1490036992152
111,1490036992184
117,1490037000497
98,1490037300848
110,1490037300873
103,1490037300896
101,1490037300912
109,1490037351995
111,1490037680374
78,1490037680391
110,1490037680404
76,1490037680417
28,1490037680431
27,1490037802988
29,1490037803026
79,1490037803196
15,1490037967932
17,1490038319206
84,1490038389063
91,1490038389084
104,1490038499872
110,1490038696384
107,1490038696397
36,1490038696418
16,1490039164989
27,1490039514991
71,1490039625044
103,1490039625086
100,1490039671077
107,1490039766004
105,1490039766052
100,1490039843000
105,1490039899074
109,1490040116914
90,1490040116926
97,1490040116937
62,1490040707003
109,1490040707017
99,1490040707030
113,1490040707043
109,1490040707056
111,1490040707070
106,1490040707084
84,1490040707117
41,1490040707131
6,1490040707144
67,1490040744125
45,1490040899860
22,1490040899873
21,1490041007010
48,1490041007216
104,1490041627976
51,1490041627994
21,1490041628012
28,1490041629085
17,1490041776075
42,1490041776120
57,1490042295290
36,1490042295304
27,1490042295317
31,1490042517083
15,1490042517103
33,1490042789010
31,1490042789142
24,1490043312903
34,1490043531113
103,1490043531133
62,1490043531164
21,1490044683020
49,1490044683082
93,1490044700113
98,1490045204389
117,1490045204401
116,1490045204413
112,1490045204431
122,1490045204454
116,1490045204519
47,1490045204562
105,1490045204575
109,1490045380195
71,1490045380219
71,1490045380259
51,1490045537234
6,1490045537246
87,1490045538696
10,1490045666245
65,1490045666268
52,1490045972051
34,1490045972078
53,1490045972104
61,1490045972116
83,1490045972128
37,1490046058032
101,1490046061184
61,1490046477094
60,1490046477107
53,1490046477130
42,1490046477146
43,1490046477158
77,1490046477169
86,1490046899868
97,1490046899897
67,1490046899912
126,1490046899925
111,1490046899941
115,1490046899959
115,1490046900003
115,1490046926179
112,1490046971049
115,1490047033155
114,1490047101215
106,1490047140206
99,1490047318004
114,1490047318018
115,1490047338003
110,1490047387017
114,1490047663033
41,1490047663060
62,1490047663077
99,1490047663091
123,1490047727979
56,1490047990969
81,1490047991003
110,1490047991017
9,1490047991036
83,1490047999792
107,1490048099863
115,1490048267044
115,1490048267066
112,1490048267083
108,1490048418249
80,1490048418288
16,1490048758344
29,1490048760899
38,1490048821070
8,1490048880879
87,1490048974232
15,1490049051183
58,1490050816855
11,1490051346584
30,1490051346763
33,1490052070774
10,1490052070947
20,1490055752376
35,1490055752662
89,1490055752786
23,1490055806800
12,1490055912160
21,1490056092074
121,1490056092317
120,1490056092525
16,1490056092724
95,1490056238342
65,1490056238478
116,1490056349067
98,1490056380453
53,1490056500289
117,1490056503437
68,1490056560291
84,1490056637039
12,1490056728642
72,1490056766438
123,1490056816104
111,1490057188290
121,1490057188535
123,1490057188664
99,1490057188869
120,1490057188994
121,1490057189118
118,1490057220222
111,1490057384041
119,1490057384163
122,1490057700406
120,1490057700628
105,1490057700870
116,1490057701106
120,1490057701312
120,1490057701556
120,1490057786125
118,1490057828362
119,1490058079345
119,1490058079472
121,1490058079628
119,1490058079790
120,1490058316965
119,1490058317144
120,1490058317286
102,1490058317431
133,1490058360649
70,1490058507964
17,1490058507999
68,1490059653382
114,1490059653554
116,1490059653749
115,1490059653883
108,1490059654043
35,1490059654173
115,1490059866771
99,1490059866950
32,1490059867087
16,1490059910654
14,1490060042031
6,1490060237373
16,1490060389971
12,1490065147222
75,1490049300858
22,1490049774956
22,1490050500847
55,1490051278042
26,1490051278072
18,1490051700823
17,1490051700848
71,1490055743122
27,1490055885059
16,1490055950994
125,1490055998001
113,1490056023080
14,1490056173089
116,1490056173102
58,1490056341909
116,1490056341987
101,1490056479146
53,1490056479161
118,1490056636002
58,1490056636035
82,1490056636094
44,1490056822288
92,1490056822308
121,1490056822327
104,1490057362073
116,1490057362093
118,1490057362106
90,1490057362117
118,1490057362129
113,1490057362170
113,1490057362197
108,1490057362231
106,1490057362266
117,1490057434055
116,1490057700883
99,1490057700909
112,1490057700923
111,1490057700937
111,1490057731971
110,1490057783631
117,1490058122137
117,1490058122152
109,1490058122166
112,1490058122182
118,1490058122198
115,1490058122211
120,1490058392053
119,1490058392129
94,1490058392144
107,1490058392166
86,1490058500089
13,1490058500469
34,1490059374124
108,1490059459055
110,1490059459155
114,1490059900239
109,1490059900254
25,1490059900287
125,1490059900329
98,1490059900345
17,1490059900362
27,1490059979015
36,1490059981080
33,1490060054048
34,1490060160138
28,1490060187307
19,1490060321830
15,1490066408160
18,1490066587086
25,1490067210356
22,1490067210369
17,1490067281234
36,1490071760720
17,1490073300849
18,1490081700928
28,1490081700959
10,1490082900811
28,1490106122174
13,1490107799070
32,1490107800407
41,1490108001847
15,1490108208860
6,1490108250848
19,1490108514922
12,1490113940163
41,1490117943243
15,1490117943428
22,1490118056562
24,1490118070917
16,1490118131402
55,1490118375601
115,1490118375794
118,1490118375968
120,1490118376112
118,1490118584111
115,1490118584293
47,1490118584435
94,1490118791157
122,1490118900312
46,1490118900443
123,1490119086737
113,1490119086926
21,1490119592041
119,1490119592362
119,1490119592591
119,1490119592736
121,1490119592884
117,1490119593025
120,1490119593205
123,1490119593378
21,1490119593521
8,1490119630935
114,1490119949363
108,1490119949595
49,1490119949735
43,1490120100094
118,1490120100304
120,1490120100532
124,1490120344281
119,1490120344474
120,1490120344671
20,1490120344853
118,1490120787935
127,1490120788175
117,1490120788331
123,1490120788490
101,1490120788638
103,1490120788795
31,1490120788950
14,1490121116121
81,1490121233670
52,1490121233909
30,1490121300116
10,1490121357588
116,1490121753933
114,1490121754109
118,1490121754343
117,1490121754525
108,1490121754750
115,1490121754968
48,1490121755168
46,1490121915548
119,1490121915894
31,1490121916059
21,1490122015812
106,1490122020299
111,1490122143145
63,1490122479416
115,1490122479555
116,1490122479676
115,1490122479804
114,1490122479931
58,1490122480094
108,1490122504624
15,1490122577846
40,1490122666778
46,1490122713334
85,1490122778931
51,1490122800593
120,1490122860294
124,1490122933527
106,1490122994826
108,1490123109454
51,1490123183351
110,1490123183573
108,1490123295509
19,1490123295762
84,1490123394763
51,1490123527689
128,1490123527899
6,1490123528095
92,1490123667340
48,1490123667534
99,1490123713672
128,1490123867709
92,1490123867966
66,1490123964853
135,1490124167732
138,1490124167953
105,1490124168172
97,1490124706103
125,1490124706282
107,1490124706481
144,1490124706684
137,1490124706847
125,1490124707048
122,1490124707209
88,1490124707413
81,1490124769549
97,1490124900086
110,1490124900507
46,1490124997101
38,1490125225193
111,1490125225457
82,1490125225696
17,1490125225891
83,1490125355861
113,1490125380423
89,1490125440760
29,1490125656241
112,1490125656444
47,1490125656592
102,1490125765945
64,1490125766158
113,1490125861496
94,1490125861597
109,1490125920473
56,1490125996565
112,1490126100372
69,1490126100482
102,1490126214504
109,1490126576002
116,1490126576183
105,1490126576409
120,1490126576622
113,1490126576807
73,1490126577037
41,1490127038987
121,1490127039162
62,1490127039312
119,1490127039428
114,1490127039530
137,1490127039650
139,1490127039779
49,1490127039929
126,1490127067487
105,1490127187492
100,1490127187670
116,1490127283583
74,1490127300682
15,1490127433999
12,1490127511467
23,1490127593907
113,1490127600228
105,1490127671455
53,1490127720727
6,1490128802889
46,1490132305429
33,1490132382560
22,1490133970843
7,1490134118814
41,1490134119003
26,1490134500255
123,1490134500484
91,1490134500616
110,1490134500792
121,1490134500994
2,1490134577038
23,1490135313206
14,1490135700259
112,1490135700501
112,1490135700656
72,1490135725870
69,1490135786341
115,1490136013375
114,1490136013497
115,1490136013623
40,1490136013817
33,1490136061488
21,1490136164500
6,1490136255646
6,1490136717590
27,1490136733088
56,1490136900202
110,1490136900386
100,1490136911085
120,1490137104411
55,1490137104567
51,1490138100214
91,1490138100376
105,1490138100515
125,1490138100647
99,1490138100835
111,1490138100987
93,1490138101121
122,1490138101332
108,1490138101486
116,1490138101644
122,1490138101783
83,1490138101991
116,1490138102112
98,1490138102230
87,1490138102402
98,1490138102605
128,1490138102876
132,1490138871623
130,1490138871836
106,1490138872049
105,1490138872232
115,1490138872487
131,1490138872657
116,1490138872917
120,1490138873056
116,1490138873222
136,1490138873382
104,1490138873722
100,1490138874036
66,1490138880886
99,1490139153354
92,1490139153536
52,1490139153732
38,1490139153882
78,1490139300112
92,1490139300302
99,1490139300621
90,1490139462922
55,1490139463153
103,1490139665373
87,1490139665748
27,1490139666013
10,1490139666163
16,1490139940747
11,1490139968832
91,1490140035369
74,1490140242714
114,1490140242863
143,1490140242975
141,1490140500339
146,1490140500480
143,1490140500626
150,1490140500735
119,1490140500917
18,1490098891020
38,1490098891158
25,1490099673999
61,1490099674064
57,1490099903172
9,1490099903185
24,1490100237028
40,1490103918162
167,1490104336991
189,1490104337074
88,1490104337086
214,1490104447783
112,1490104447798
18,1490106128987
32,1490107957163
26,1490107957184
32,1490108100854
31,1490113923121
27,1490114679261
57,1490116338035
5,1490116384957
30,1490116484754
41,1490116708030
15,1490117119007
39,1490117119035
60,1490117119056
69,1490117190099
31,1490117222011
26,1490117281058
